	AMR	est_counts	sid
2942	MEG_7210|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	143.0	Sample_24
2943	MEG_2783|Drugs|MLS|23S_rRNA_methyltransferases|ERMA	97.0	Sample_24
2944	MEG_5328|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation	3007.0	Sample_24
2945	MEG_6880|Drugs|betalactams|Class_A_betalactamases|TEM	5442.0	Sample_24
2946	MEG_6138|Drugs|Glycopeptides|Vancomycin-resistant_mutation|RPOC|RequiresSNPConfirmation	12871.0	Sample_24
2947	MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	2537.0	Sample_24
2948	MEG_3245|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation	2610.0	Sample_24
2949	MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS	181.0	Sample_24
2950	MEG_6825|Drugs|betalactams|Class_A_betalactamases|TEM	312.0	Sample_24
2951	MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	83.0	Sample_24
2952	MEG_7103|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	66.0	Sample_24
2953	MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	186.0	Sample_24
2954	MEG_7217|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	234.0	Sample_24
2955	MEG_1686|Drugs|betalactams|Class_A_betalactamases|CFX	2962.0	Sample_24
2956	MEG_3875|Metals|Mercury_resistance|Mercury_resistance_protein|MERP	86.0	Sample_24
2957	MEG_7485|Drugs|Glycopeptides|VanO-type_regulator|VANRO	267.0	Sample_24
2958	MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB	258.0	Sample_24
2959	MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB	407.0	Sample_24
2960	MEG_6677|Drugs|betalactams|Class_A_betalactamases|TEM	58.0	Sample_24
2961	MEG_7305|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	4145.0	Sample_24
2962	MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA	94.0	Sample_24
2963	MEG_4031|Drugs|MLS|Macrolide_phosphotransferases|MPHB	268.0	Sample_24
2964	MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY	3385.0	Sample_24
2965	MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB	3066.0	Sample_24
2966	MEG_6863|Drugs|betalactams|Class_A_betalactamases|TEM	702.0	Sample_24
2967	MEG_7330|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation	246.0	Sample_24
2968	MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	6229.0	Sample_24
2969	MEG_3206|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	4192.0	Sample_24
2970	MEG_6746|Drugs|betalactams|Class_A_betalactamases|TEM	199.0	Sample_24
2971	MEG_6872|Drugs|betalactams|Class_A_betalactamases|TEM	5920.0	Sample_24
2972	MEG_6144|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSL|RequiresSNPConfirmation	1325.0	Sample_24
2973	MEG_6692|Drugs|betalactams|Class_A_betalactamases|TEM	447.0	Sample_24
2974	MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	36167.0	Sample_24
2975	MEG_6132|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	3717.0	Sample_24
2976	MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	233.0	Sample_24
2977	MEG_2766|Drugs|MLS|23S_rRNA_methyltransferases|ERM	384.0	Sample_24
2978	MEG_6835|Drugs|betalactams|Class_A_betalactamases|TEM	593.0	Sample_24
2979	MEG_4045|Drugs|MLS|Macrolide_phosphotransferases|MPHG	201.0	Sample_24
2980	MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	174.0	Sample_24
2981	MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO	135.0	Sample_24
2982	MEG_999|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	564.0	Sample_24
2983	MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	12635.0	Sample_24
2984	MEG_978|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	55.0	Sample_24
2985	MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ	381.0	Sample_24
2986	MEG_6687|Drugs|betalactams|Class_A_betalactamases|TEM	81.0	Sample_24
2987	MEG_11|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	19533.0	Sample_24
2988	MEG_1747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER	372.0	Sample_24
2989	MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	4711.0	Sample_24
2990	MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	21.0	Sample_24
2991	MEG_1000|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	670.0	Sample_24
2992	MEG_1638|Drugs|betalactams|Class_A_betalactamases|CBP	628.0	Sample_24
2993	MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	166.0	Sample_24
2994	MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE	629.0	Sample_24
2995	MEG_6664|Drugs|betalactams|Class_A_betalactamases|TEM	485.0	Sample_24
2996	MEG_6134|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	1739.0	Sample_24
2997	MEG_7831|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW	53.0	Sample_24
2998	MEG_3984|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	9164.0	Sample_24
2999	MEG_4|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	23746.0	Sample_24
3000	MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	70.0	Sample_24
3001	MEG_7304|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	8285.0	Sample_24
3002	MEG_3985|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	10527.0	Sample_24
3003	MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE	167.0	Sample_24
3004	MEG_6948|Drugs|betalactams|Class_A_betalactamases|TEM	230.0	Sample_24
3005	MEG_7160|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	59.0	Sample_24
3006	MEG_2452|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CUSR	136.0	Sample_24
3007	MEG_6915|Drugs|betalactams|Class_A_betalactamases|TEM	1421.0	Sample_24
3008	MEG_5371|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	2510.0	Sample_24
3009	MEG_2641|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation	130.0	Sample_24
3010	MEG_2768|Drugs|MLS|23S_rRNA_methyltransferases|ERM	515.0	Sample_24
3011	MEG_1007|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	227.0	Sample_24
3012	MEG_1197|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|BASRS|RequiresSNPConfirmation	519.0	Sample_24
3013	MEG_6674|Drugs|betalactams|Class_A_betalactamases|TEM	7092.0	Sample_24
3014	MEG_5389|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	1226.0	Sample_24
3015	MEG_6737|Drugs|betalactams|Class_A_betalactamases|TEM	39.0	Sample_24
3016	MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation	310.0	Sample_24
3017	MEG_980|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	52.0	Sample_24
3018	MEG_1|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	33669.0	Sample_24
3019	MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation	617.0	Sample_24
3020	MEG_3917|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXK	1446.0	Sample_24
3021	MEG_4110|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|NALD|RequiresSNPConfirmation	203.0	Sample_24
3022	MEG_7688|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAB	1841.0	Sample_24
3023	MEG_3979|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	22023.0	Sample_24
3024	MEG_3196|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	4433.0	Sample_24
3025	MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA	1813.0	Sample_24
3026	MEG_6092|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	2615.0	Sample_24
3027	MEG_6663|Drugs|betalactams|Class_A_betalactamases|TEM	214.0	Sample_24
3028	MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	32.0	Sample_24
3029	MEG_4741|Drugs|betalactams|Class_D_betalactamases|OXA	438.0	Sample_24
3030	MEG_7230|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	331.0	Sample_24
3031	MEG_3065|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSA|RequiresSNPConfirmation	10957.0	Sample_24
3032	MEG_1298|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR	1704.0	Sample_24
3033	MEG_2653|Metals|Copper_resistance|Copper_resistance_protein|DNAK	2107.0	Sample_24
3034	MEG_6095|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	4339.0	Sample_24
3035	MEG_3740|Drugs|Multi-drug_resistance|MDR_23S_rRNA_mutation|MDR23S|RequiresSNPConfirmation	3871.0	Sample_24
3036	MEG_3990|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	14795.0	Sample_24
3037	MEG_6949|Drugs|betalactams|Class_A_betalactamases|TEM	579.0	Sample_24
3038	MEG_7161|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	132.0	Sample_24
3039	MEG_919|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	31.0	Sample_24
3040	MEG_3200|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation	2005.0	Sample_24
3041	MEG_3802|Drugs|betalactams|Penicillin_binding_protein_regulator|MECI	516.0	Sample_24
3042	MEG_7244|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	408.0	Sample_24
3043	MEG_7114|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	261.0	Sample_24
3044	MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation	23685.0	Sample_24
3045	MEG_3987|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	19676.0	Sample_24
3046	MEG_4276|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|OLEC	1311.0	Sample_24
3047	MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX	810.0	Sample_24
3048	MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	37423.0	Sample_24
3049	MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	2679.0	Sample_24
3050	MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC	135.0	Sample_24
3051	MEG_5373|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	2004.0	Sample_24
3052	MEG_6883|Drugs|betalactams|Class_A_betalactamases|TEM	407.0	Sample_24
3053	MEG_3912|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXF	1124.0	Sample_24
3054	MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	167.0	Sample_24
3055	MEG_7158|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	82.0	Sample_24
3056	MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation	35404.0	Sample_24
3057	MEG_7327|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TVAA	1016.0	Sample_24
3058	MEG_6665|Drugs|betalactams|Class_A_betalactamases|TEM	287.0	Sample_24
3059	MEG_6884|Drugs|betalactams|Class_A_betalactamases|TEM	4752.0	Sample_24
3060	MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	1707.0	Sample_24
3061	MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation	163877.0	Sample_24
3062	MEG_6711|Drugs|betalactams|Class_A_betalactamases|TEM	70.0	Sample_24
3063	MEG_2963|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation	606.0	Sample_24
3064	MEG_7319|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	4470.0	Sample_24
3065	MEG_3860|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD	92.0	Sample_24
3066	MEG_396|Metals|Iron_resistance|Iron_resistance_protein|ACN	1580.0	Sample_24
3067	MEG_6919|Drugs|betalactams|Class_A_betalactamases|TEM	8068.0	Sample_24
3068	MEG_3824|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	217.0	Sample_24
3069	MEG_7055|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETBP	1505.0	Sample_24
3070	MEG_7211|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	164.0	Sample_24
3071	MEG_7268|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLCSM	417.0	Sample_24
3072	MEG_3612|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUE	563.0	Sample_24
3073	MEG_7171|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	158.0	Sample_24
3074	MEG_2050|Metals|Copper_resistance|Copper_resistance_protein|COPC	190.0	Sample_24
3075	MEG_1095|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6	42.0	Sample_24
3076	MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD	621.0	Sample_24
3077	MEG_6881|Drugs|betalactams|Class_A_betalactamases|TEM	5464.0	Sample_24
3078	MEG_7115|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	95.0	Sample_24
3079	MEG_3882|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR	190.0	Sample_24
3080	MEG_7194|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation	147.0	Sample_24
3081	MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	9220.0	Sample_24
3082	MEG_7173|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	113.0	Sample_24
3083	MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE	202.0	Sample_24
3084	MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	69.0	Sample_24
3085	MEG_6743|Drugs|betalactams|Class_A_betalactamases|TEM	483.0	Sample_24
3086	MEG_7149|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	64.0	Sample_24
3087	MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	34962.0	Sample_24
3088	MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	458.0	Sample_24
3089	MEG_1744|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEE	682.0	Sample_24
3090	MEG_3296|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES|RequiresSNPConfirmation	2621.0	Sample_24
3091	MEG_6945|Drugs|betalactams|Class_A_betalactamases|TEM	2254.0	Sample_24
3092	MEG_3|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation	43197.0	Sample_24
3093	MEG_342|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	298.0	Sample_24
3094	MEG_6927|Drugs|betalactams|Class_A_betalactamases|TEM	9010.0	Sample_24
3095	MEG_6719|Drugs|betalactams|Class_A_betalactamases|TEM	83.0	Sample_24
3096	MEG_2117|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR	312.0	Sample_24
3097	MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW	71.0	Sample_24
3098	MEG_3819|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	432.0	Sample_24
3099	MEG_6676|Drugs|betalactams|Class_A_betalactamases|TEM	51.0	Sample_24
3100	MEG_1169|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSM	340.0	Sample_24
3101	MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR	133.0	Sample_24
3102	MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	53.0	Sample_24
3103	MEG_7310|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	4009.0	Sample_24
3104	MEG_6811|Drugs|betalactams|Class_A_betalactamases|TEM	3870.0	Sample_24
3105	MEG_7241|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	181.0	Sample_24
3106	MEG_6816|Drugs|betalactams|Class_A_betalactamases|TEM	470.0	Sample_24
3107	MEG_5386|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation	984.0	Sample_24
3108	MEG_1697|Drugs|betalactams|Class_A_betalactamases|CFX	409.0	Sample_24
3109	MEG_3144|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation	223.0	Sample_24
3110	MEG_6103|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	7471.0	Sample_24
3111	MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	376.0	Sample_24
3112	MEG_6720|Drugs|betalactams|Class_A_betalactamases|TEM	520.0	Sample_24
3113	MEG_3988|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation	209569.0	Sample_24
3114	MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	26.0	Sample_24
3115	MEG_2802|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	41.0	Sample_24
3116	MEG_4095|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation	208.0	Sample_24
3117	MEG_6675|Drugs|betalactams|Class_A_betalactamases|TEM	220.0	Sample_24
3118	MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI	356.0	Sample_24
3119	MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	12.0	Sample_24
3120	MEG_6997|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44	1018.0	Sample_24
3121	MEG_7164|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	56.0	Sample_24
3122	MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT	321.0	Sample_24
3123	MEG_1003|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT9	318.0	Sample_24
3124	MEG_7316|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	2105.0	Sample_24
3125	MEG_2836|Drugs|MLS|23S_rRNA_methyltransferases|ERMG	187.0	Sample_24
3126	MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	124.0	Sample_24
3127	MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	8.0	Sample_24
3128	MEG_3814|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	433.0	Sample_24
3129	MEG_7830|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YGIW	232.0	Sample_24
3130	MEG_1192|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAER	297.0	Sample_24
3131	MEG_2654|Metals|Copper_resistance|Copper_resistance_protein|DNAK	2450.0	Sample_24
3132	MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB	274.0	Sample_24
3133	MEG_6096|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	3711.0	Sample_24
3134	MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM	35.0	Sample_24
3135	MEG_768|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	9.0	Sample_24
3136	MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	59.0	Sample_24
3137	MEG_1680|Drugs|MLS|23S_rRNA_methyltransferases|CFR	763.0	Sample_24
3138	MEG_6929|Drugs|betalactams|Class_A_betalactamases|TEM	1884.0	Sample_24
3139	MEG_7306|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	3536.0	Sample_24
3140	MEG_1748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER	346.0	Sample_24
3141	MEG_7082|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH	55.0	Sample_24
3142	MEG_7315|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	2162.0	Sample_24
3143	MEG_6893|Drugs|betalactams|Class_A_betalactamases|TEM	2291.0	Sample_24
3144	MEG_6166|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT	91.0	Sample_24
3145	MEG_1001|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	347.0	Sample_24
3146	MEG_6847|Drugs|betalactams|Class_A_betalactamases|TEM	179.0	Sample_24
3147	MEG_7242|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	226.0	Sample_24
3148	MEG_3934|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXT	205.0	Sample_24
3149	MEG_3620|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUG	2495.0	Sample_24
3150	MEG_1687|Drugs|betalactams|Class_A_betalactamases|CFX	556.0	Sample_24
3151	MEG_3609|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB	412.0	Sample_24
3152	MEG_2940|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation	1148.0	Sample_24
3153	MEG_3627|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation	356.0	Sample_24
3154	MEG_7226|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	434.0	Sample_24
3155	MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation	5728.0	Sample_24
3156	MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	1545.0	Sample_24
3157	MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR	62.0	Sample_24
3158	MEG_6659|Drugs|betalactams|Class_A_betalactamases|TEM	21128.0	Sample_24
3159	MEG_7690|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGAE	899.0	Sample_24
3160	MEG_3815|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	350.0	Sample_24
3161	MEG_6104|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	5394.0	Sample_24
3162	MEG_6998|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET44	856.0	Sample_24
3163	MEG_6521|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	734.0	Sample_24
3164	MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32	755.0	Sample_24
3165	MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation	1590.0	Sample_24
